,Fi,H_nodes
1051,11.09426,5.33661
1052,6.56855,4.73117
1053,5.94376,4.64785
1054,5.47723,4.60458
1055,6.80711,4.72428
1056,-17.38912,5.61870
1057,-16.39581,5.66190
1058,2.42477,4.44899
1059,4.65702,4.51729
1060,4.73098,4.57113
1061,5.70725,4.62654
1062,2.13363,4.36187
1063,2.06499,4.27347
1064,1.38293,4.15688
1065,-12.67772,5.57000
1066,-11.64791,5.62108
1067,-12.37413,5.67269
1068,12.77972,5.59670
1069,-13.51142,5.78943
1070,-12.36168,5.87644
1071,-13.06007,5.84796
1072,-11.99451,5.95200
1073,14.58925,5.73506
1074,13.45434,5.86114
1075,14.76861,5.76340
1076,10.42522,6.21614
1077,9.98142,6.25583
1078,10.50830,6.16933
1079,11.29683,6.05491
1080,11.17492,6.10188
1081,12.15581,5.97864
1082,-4.07257,4.36640
1083,-4.04052,4.34769
1084,-4.27538,4.37965
1085,-4.98656,4.51737
1086,11.87281,6.06195
1087,12.70687,5.98265
1088,13.04943,5.93140
1089,6.25364,4.85172
1090,6.30178,4.77829
1091,5.62489,4.72390
1092,7.12356,4.90067
1093,12.01547,5.75705
1094,11.24384,5.89697
1095,12.68745,5.79690
1096,7.56459,4.89912
1097,8.60701,4.98731
1098,8.00146,5.00912
1099,-2.52320,4.01774
1100,-2.90467,4.09440
1101,9.06905,5.20601
1102,8.19540,5.10067
1103,8.15660,5.18351
